frame_id,tiempo_ms,persona_id,lado,x_hombro,y_hombro,conf_hombro,x_cadera,y_cadera,conf_cadera
93,4.16,3,Izq,653.00,323.00,0.88,649.00,393.00,0.88
93,4.53,4,Izq,715.00,318.00,0.91,713.00,388.00,0.91
94,0.23,1,Izq,475.00,280.00,0.90,478.00,369.00,0.90
94,0.65,2,Izq,578.00,300.00,0.93,571.00,380.00,0.93
94,0.82,3,Izq,653.00,323.00,0.88,649.00,393.00,0.88
94,2.51,4,Izq,714.00,318.00,0.91,713.00,388.00,0.91
95,0.61,1,Izq,474.00,280.00,0.89,476.00,368.00,0.89
95,1.18,2,Izq,576.00,301.00,0.93,570.00,379.00,0.93
95,4.56,4,Izq,714.00,317.00,0.91,712.00,387.00,0.91
96,0.23,1,Izq,475.00,280.00,0.89,475.00,369.00,0.89
96,0.63,2,Izq,574.00,299.00,0.93,569.00,378.00,0.93
96,0.81,4,Izq,714.00,315.00,0.91,713.00,386.00,0.91
97,0.15,1,Izq,474.00,280.00,0.89,473.00,368.00,0.89
97,0.39,3,Izq,653.00,318.00,0.84,647.00,388.00,0.84
97,0.49,4,Izq,713.00,317.00,0.91,712.00,388.00,0.91
98,0.16,1,Izq,473.00,279.00,0.89,472.00,368.00,0.89
98,0.43,2,Izq,574.00,298.00,0.91,570.00,377.00,0.91
98,0.56,4,Izq,713.00,314.00,0.90,711.00,386.00,0.90
99,0.23,1,Izq,473.00,279.00,0.89,472.00,368.00,0.89
99,1.25,2,Izq,573.00,297.00,0.91,570.00,376.00,0.91
99,1.57,4,Izq,713.00,314.00,0.90,711.00,386.00,0.90
100,0.22,1,Izq,475.00,280.00,0.90,472.00,370.00,0.90
100,0.65,2,Izq,572.00,296.00,0.91,569.00,377.00,0.91
100,0.87,3,Izq,653.00,318.00,0.88,648.00,390.00,0.88
100,1.02,4,Izq,714.00,316.00,0.90,712.00,389.00,0.90
101,0.21,1,Izq,475.00,279.00,0.87,471.00,369.00,0.87
101,0.70,2,Izq,570.00,296.00,0.92,567.00,378.00,0.92
101,0.96,3,Izq,654.00,318.00,0.88,649.00,391.00,0.88
101,1.18,4,Izq,715.00,317.00,0.91,712.00,390.00,0.91
102,0.21,1,Izq,476.00,278.00,0.89,472.00,369.00,0.89
102,0.65,2,Izq,571.00,295.00,0.93,567.00,377.00,0.93
102,0.92,3,Izq,653.00,318.00,0.88,648.00,392.00,0.88
102,1.14,4,Izq,716.00,317.00,0.90,713.00,390.00,0.90
103,0.23,1,Izq,476.00,279.00,0.91,472.00,370.00,0.91
103,4.26,2,Izq,569.00,294.00,0.93,567.00,375.00,0.93
103,4.92,3,Izq,653.00,318.00,0.89,649.00,391.00,0.89
103,5.40,4,Izq,718.00,316.00,0.90,714.00,390.00,0.90
104,0.16,1,Izq,476.00,279.00,0.91,472.00,370.00,0.91
104,0.59,2,Izq,569.00,294.00,0.93,567.00,375.00,0.93
104,0.85,3,Izq,653.00,318.00,0.89,649.00,391.00,0.89
104,1.02,4,Izq,718.00,316.00,0.90,714.00,390.00,0.90
105,0.22,1,Izq,477.00,279.00,0.89,472.00,371.00,0.89
105,0.63,2,Izq,569.00,294.00,0.93,567.00,375.00,0.93
105,0.79,3,Izq,651.00,317.00,0.88,649.00,391.00,0.88
105,0.93,4,Izq,719.00,317.00,0.91,714.00,389.00,0.91
106,0.35,1,Izq,477.00,277.00,0.89,472.00,370.00,0.89
106,1.15,2,Izq,568.00,293.00,0.92,567.00,374.00,0.92
106,1.52,3,Izq,652.00,317.00,0.88,650.00,391.00,0.88
106,1.70,4,Izq,724.00,316.00,0.91,717.00,389.00,0.91
107,0.27,1,Izq,479.00,278.00,0.89,472.00,370.00,0.89
107,1.60,2,Izq,570.00,292.00,0.91,568.00,374.00,0.91
