frame_id,tiempo_ms,persona_id,lado,x_hombro,y_hombro,conf_hombro,x_cadera,y_cadera,conf_cadera
62,476.92,3,Der,298.51,288.15,0.97,304.24,345.04,0.96
63,550.95,0,Der,269.34,276.10,0.98,272.95,337.75,0.97
63,550.95,1,Der,223.50,258.61,0.98,227.99,322.95,0.97
63,550.95,2,Der,340.09,289.51,0.97,344.94,341.31,0.96
63,550.95,3,Der,298.45,288.25,0.97,304.02,345.21,0.96
64,474.63,0,Der,269.96,276.52,0.98,273.69,337.94,0.97
64,474.63,1,Der,220.95,258.40,0.97,225.49,323.39,0.97
64,474.63,2,Der,339.34,290.48,0.97,344.00,341.91,0.96
64,474.63,3,Der,298.48,288.48,0.97,304.27,344.33,0.96
65,470.82,0,Der,219.53,257.84,0.98,224.73,323.63,0.98
65,470.82,1,Der,270.18,275.61,0.98,273.94,336.77,0.97
65,470.82,2,Der,339.22,289.73,0.97,343.62,341.57,0.97
65,470.82,3,Der,299.70,289.02,0.97,305.10,345.01,0.96
66,479.91,0,Der,219.06,256.81,0.97,224.70,322.10,0.97
66,479.91,1,Der,270.99,275.10,0.98,275.29,335.77,0.97
66,479.91,2,Der,339.21,290.35,0.97,344.73,342.18,0.97
66,479.91,3,Der,300.93,289.31,0.95,306.57,342.68,0.94
67,476.86,0,Der,270.42,274.54,0.98,275.12,334.95,0.97
67,476.86,1,Der,216.43,253.21,0.97,221.86,321.19,0.98
67,476.86,2,Der,339.01,290.90,0.97,344.77,342.28,0.97
67,476.86,3,Der,301.48,288.67,0.94,306.59,340.07,0.93
68,518.41,0,Der,217.81,256.54,0.98,224.97,323.53,0.98
68,518.41,1,Der,270.71,274.21,0.98,275.14,334.70,0.98
68,518.41,2,Der,338.55,290.32,0.98,344.70,342.05,0.97
68,518.41,3,Der,302.07,289.02,0.95,308.01,339.73,0.94
69,469.86,0,Der,270.70,274.55,0.98,275.20,335.54,0.98
69,469.86,1,Der,216.87,256.64,0.97,224.52,323.82,0.98
69,469.86,2,Der,338.33,289.65,0.97,344.05,341.08,0.97
69,469.86,3,Der,302.32,289.00,0.95,308.14,338.28,0.95
70,470.88,0,Der,270.74,273.73,0.98,275.06,335.55,0.98
70,470.88,1,Der,216.26,257.06,0.95,223.90,326.00,0.96
70,470.88,2,Der,337.54,289.97,0.97,343.34,341.21,0.97
70,470.88,3,Der,303.57,287.92,0.95,308.47,337.65,0.93
71,470.77,0,Der,270.40,273.25,0.98,274.44,334.09,0.98
71,470.77,1,Der,215.48,255.82,0.96,223.96,324.09,0.97
71,470.77,2,Der,337.71,290.34,0.96,343.31,340.81,0.96
72,477.77,0,Der,215.52,253.74,0.95,223.78,323.33,0.97
72,477.77,1,Der,269.58,274.34,0.98,273.89,334.13,0.98
72,477.77,2,Izq,362.25,287.40,0.96,358.17,339.38,0.96
72,477.77,3,Der,305.14,287.23,0.96,311.31,341.54,0.96
73,473.13,0,Der,268.85,273.76,0.98,273.49,334.01,0.98
73,473.13,1,Der,215.82,252.54,0.95,225.83,323.48,0.97
73,473.13,2,Izq,361.63,286.83,0.97,357.65,338.88,0.97
73,473.13,3,Der,305.69,285.81,0.96,311.94,339.45,0.96
74,492.60,0,Der,268.19,273.77,0.97,272.85,332.76,0.98
74,492.60,1,Der,214.28,251.54,0.97,223.59,321.93,0.98
74,492.60,2,Izq,361.52,286.46,0.97,357.52,338.88,0.97
74,492.60,3,Der,306.12,286.27,0.96,311.85,340.49,0.95
75,514.28,0,Der,267.03,271.97,0.96,272.24,331.87,0.98
75,514.28,1,Der,214.47,252.01,0.94,223.48,323.43,0.96
75,514.28,2,Der,335.26,286.77,0.97,341.70,339.14,0.97
75,514.28,3,Der,305.71,284.81,0.97,311.90,339.39,0.95
76,482.60,0,Der,266.63,271.12,0.97,272.32,331.91,0.98
76,482.60,1,Der,214.79,250.92,0.96,223.30,321.83,0.98
76,482.60,2,Der,335.02,286.05,0.97,342.21,338.46,0.97
77,474.83,0,Der,265.18,270.95,0.98,271.42,331.76,0.99
