frame_id,tiempo_ms,persona_id,lado,x_hombro,y_hombro,conf_hombro,x_cadera,y_cadera,conf_cadera
76,254.20,2,Der,929.16,485.63,0.99,937.66,589.67,0.99
76,254.20,3,Izq,1077.08,483.21,0.99,1068.62,581.91,0.99
77,263.74,0,Der,798.32,458.18,1.00,814.74,568.13,1.00
77,263.74,1,Izq,719.40,424.91,1.00,720.68,551.64,1.00
77,263.74,2,Izq,1076.60,481.43,0.99,1070.71,582.06,0.99
77,263.74,3,Der,928.80,483.65,0.99,937.41,586.86,0.99
78,260.37,0,Der,795.34,457.19,1.00,813.77,567.64,1.00
78,260.37,1,Izq,715.44,424.15,1.00,714.16,551.53,1.00
78,260.37,2,Izq,1077.23,480.97,0.99,1069.54,583.15,1.00
78,260.37,3,Der,927.89,483.46,0.99,935.59,586.05,1.00
79,336.24,0,Der,794.08,456.63,1.00,813.76,566.96,1.00
79,336.24,1,Izq,716.61,423.75,1.00,713.83,551.63,1.00
79,336.24,2,Izq,1077.80,481.97,0.99,1069.26,584.11,1.00
79,336.24,3,Der,928.63,483.23,0.99,936.41,585.75,1.00
80,256.21,0,Der,792.94,454.47,1.00,813.24,563.17,1.00
80,256.21,1,Izq,716.52,423.65,1.00,713.06,550.95,1.00
80,256.21,2,Izq,1079.32,482.56,0.99,1069.42,587.31,1.00
80,256.21,3,Der,925.11,484.53,0.99,932.45,590.49,1.00
81,331.65,0,Der,791.78,453.22,1.00,812.07,562.00,1.00
81,331.65,1,Der,643.97,422.51,1.00,666.31,550.89,1.00
81,331.65,2,Izq,1081.15,482.38,0.99,1070.51,587.15,0.99
81,331.65,3,Der,924.75,484.19,1.00,931.85,590.07,1.00
82,341.91,0,Der,791.70,452.23,1.00,811.85,559.36,1.00
82,341.91,1,Der,644.58,420.93,1.00,666.40,551.53,1.00
82,341.91,2,Izq,1083.48,481.39,0.99,1072.18,587.43,1.00
82,341.91,3,Der,924.03,484.40,0.99,931.44,589.71,1.00
83,279.95,0,Der,791.07,452.17,1.00,812.32,559.88,1.00
83,279.95,1,Der,646.10,421.41,1.00,665.92,551.82,1.00
83,279.95,2,Izq,1086.37,480.70,0.99,1073.54,585.50,1.00
83,279.95,3,Der,923.01,485.30,0.99,932.47,589.93,1.00
84,310.04,0,Der,791.23,451.54,1.00,812.72,558.51,1.00
84,310.04,1,Der,648.28,420.43,1.00,666.99,551.71,1.00
84,310.04,2,Izq,1090.84,478.99,1.00,1075.67,581.98,1.00
84,310.04,3,Der,922.65,483.91,0.99,934.09,586.67,1.00
85,263.54,0,Der,792.87,451.73,1.00,813.38,559.00,1.00
85,263.54,1,Der,650.34,420.15,1.00,667.45,552.02,1.00
85,263.54,2,Izq,1092.63,475.57,0.99,1078.49,575.70,1.00
85,263.54,3,Der,921.60,483.20,0.99,934.13,587.24,1.00
86,244.76,0,Der,793.98,451.06,1.00,813.53,558.62,1.00
86,244.76,1,Der,655.13,416.37,1.00,669.15,548.55,1.00
86,244.76,2,Izq,1096.58,475.21,0.99,1083.09,576.98,1.00
86,244.76,3,Der,919.50,481.37,0.99,934.87,586.38,1.00
87,336.54,0,Der,795.36,451.28,1.00,814.91,560.01,1.00
87,336.54,1,Izq,1099.33,474.47,0.99,1086.23,577.86,1.00
87,336.54,2,Izq,733.46,417.42,0.99,716.74,550.96,1.00
87,336.54,3,Izq,982.23,476.17,0.99,975.21,584.91,1.00
88,262.14,0,Der,796.82,449.98,1.00,815.74,559.31,1.00
88,262.14,1,Der,657.46,410.80,1.00,669.13,546.94,1.00
88,262.14,2,Der,1035.92,473.18,0.99,1047.41,577.76,1.00
88,262.14,3,Izq,983.83,475.32,0.99,980.12,585.94,1.00
89,372.48,0,Izq,1103.43,471.19,0.99,1089.60,574.06,1.00
89,372.48,1,Der,798.14,449.67,1.00,816.24,558.73,1.00
89,372.48,2,Der,658.07,409.20,1.00,668.15,547.68,1.00
89,372.48,3,Izq,982.34,474.59,0.99,978.45,586.02,1.00
90,226.43,0,Izq,1104.79,469.87,1.00,1090.31,572.77,1.00
90,226.43,1,Izq,744.15,413.61,1.00,723.23,550.97,1.00
90,226.43,2,Der,798.42,449.15,1.00,816.17,559.38,1.00
90,226.43,3,Izq,982.66,475.08,0.99,978.35,589.37,1.00
91,218.08,0,Der,1039.84,468.66,0.99,1051.44,573.54,1.00
91,218.08,1,Izq,745.82,414.83,1.00,725.17,552.90,1.00
91,218.08,2,Der,800.65,448.85,1.00,817.18,559.55,1.00
91,218.08,3,Izq,983.00,473.17,0.99,980.27,586.14,1.00
92,227.93,0,Der,1041.01,468.44,0.99,1052.52,576.77,1.00
92,227.93,1,Izq,746.77,413.46,1.00,725.74,551.92,1.00
92,227.93,2,Der,802.20,447.41,1.00,817.99,560.30,1.00
92,227.93,3,Izq,984.11,472.69,0.99,980.93,585.84,1.00
93,275.20,0,Der,1042.79,469.62,1.00,1056.07,577.99,1.00
93,275.20,1,Der,803.14,445.31,1.00,817.94,560.29,1.00
93,275.20,2,Izq,749.17,412.60,1.00,727.44,551.27,1.00
93,275.20,3,Izq,984.49,471.00,0.99,979.79,583.75,1.00
94,254.74,0,Der,1043.23,470.68,1.00,1057.89,579.83,1.00
94,254.74,1,Der,805.81,443.03,1.00,819.08,560.98,1.00
94,254.74,2,Izq,748.44,409.57,1.00,728.86,548.76,1.00
94,254.74,3,Der,916.95,472.37,0.99,935.47,585.44,1.00
95,308.01,0,Der,1042.16,471.24,1.00,1057.88,582.35,1.00
95,308.01,1,Der,807.23,440.45,1.00,820.73,560.92,1.00
