frame_id,tiempo_ms,persona_id,lado,x_hombro,y_hombro,conf_hombro,x_cadera,y_cadera,conf_cadera
84,360.36,3,Izq,329.75,215.46,0.98,324.98,261.42,0.98
85,357.36,0,Der,261.58,200.38,0.99,269.82,249.53,0.99
85,357.36,1,Der,218.28,187.19,0.98,223.74,243.71,0.99
85,357.36,2,Der,340.39,212.79,0.98,346.68,257.10,0.99
85,357.36,3,Izq,329.40,214.57,0.98,325.75,259.87,0.98
86,368.04,0,Der,261.53,199.62,0.99,269.81,248.57,0.99
86,368.04,1,Der,218.76,185.80,0.98,223.42,242.92,0.98
86,368.04,2,Der,341.29,211.30,0.98,347.07,256.23,0.99
86,368.04,3,Izq,329.08,212.91,0.98,325.61,257.84,0.98
87,357.03,0,Der,262.39,200.09,0.99,270.73,248.34,0.99
87,357.03,1,Izq,246.03,184.55,0.98,240.36,241.80,0.98
87,357.03,2,Der,341.49,211.11,0.98,346.85,256.99,0.99
87,357.03,3,Der,305.46,213.42,0.98,311.88,258.51,0.99
88,409.47,0,Der,262.28,200.09,0.99,270.88,248.27,0.99
88,409.47,1,Der,342.70,209.98,0.99,347.65,255.92,0.99
88,409.47,2,Der,220.75,183.50,0.98,225.13,241.79,0.99
88,409.47,3,Der,305.64,211.02,0.98,311.84,255.09,0.98
89,366.60,0,Der,262.43,199.95,0.99,270.88,248.35,0.99
89,366.60,1,Der,343.01,209.28,0.99,348.33,254.13,0.99
89,366.60,2,Der,220.46,182.30,0.99,224.62,240.03,0.99
89,366.60,3,Izq,327.00,209.33,0.98,324.62,254.94,0.98
90,379.06,0,Der,263.05,199.80,0.99,271.28,248.26,0.99
90,379.06,1,Der,343.85,209.10,0.99,348.77,254.32,0.99
90,379.06,2,Der,220.92,181.71,0.98,224.56,240.09,0.98
90,379.06,3,Izq,326.98,209.72,0.98,325.17,255.61,0.98
91,366.85,0,Der,344.20,209.30,0.99,349.28,254.66,0.99
91,366.85,1,Der,263.08,199.17,0.99,271.07,248.11,0.99
91,366.85,2,Der,221.15,181.25,0.98,225.32,241.04,0.99
91,366.85,3,Izq,327.09,209.46,0.98,325.12,255.58,0.98
92,362.24,0,Der,344.31,209.22,0.99,349.68,255.87,0.99
92,362.24,1,Der,263.69,199.10,0.99,271.25,248.20,0.99
92,362.24,2,Der,221.97,180.49,0.99,225.84,239.71,0.99
92,362.24,3,Der,304.45,209.89,0.98,311.11,255.93,0.99
93,358.75,0,Der,344.93,209.17,0.99,350.10,255.73,0.99
93,358.75,1,Der,265.29,197.89,0.99,271.50,248.25,0.99
93,358.75,2,Der,222.47,179.52,0.98,225.84,239.00,0.99
93,358.75,3,Der,304.64,209.61,0.98,311.62,255.66,0.99
94,364.02,0,Der,345.62,209.63,0.99,350.74,256.87,0.99
94,364.02,1,Der,266.27,197.03,0.99,272.06,248.61,0.99
94,364.02,2,Der,223.06,178.51,0.98,225.98,237.55,0.99
94,364.02,3,Der,306.02,208.45,0.98,312.50,254.03,0.99
95,363.85,0,Der,345.72,210.02,0.99,351.73,257.42,0.99
95,363.85,1,Der,267.32,196.30,0.99,272.26,248.43,0.99
95,363.85,2,Der,223.06,178.41,0.98,225.64,238.08,0.98
95,363.85,3,Der,306.95,208.78,0.98,313.35,254.94,0.99
96,361.91,0,Der,345.65,210.48,0.99,351.91,259.20,0.99
96,361.91,1,Izq,252.15,179.28,0.97,244.21,239.74,0.98
96,361.91,2,Der,267.09,195.87,0.99,272.40,248.62,0.99
96,361.91,3,Der,306.66,209.79,0.99,313.46,257.59,0.99
97,359.90,0,Der,345.86,210.52,0.99,352.58,259.51,0.99
