frame_id,tiempo_ms,persona_id,lado,x_hombro,y_hombro,conf_hombro,x_cadera,y_cadera,conf_cadera
87,124.56,3,Der,306.60,170.66,0.99,312.40,207.38,0.99
88,116.51,0,Der,218.21,147.22,0.99,222.63,194.10,0.99
88,116.51,1,Der,263.03,160.09,0.99,272.19,198.64,1.00
88,116.51,2,Der,343.40,168.83,0.99,348.07,205.90,1.00
88,116.51,3,Der,306.67,169.90,0.99,312.32,206.30,0.99
89,126.79,0,Der,218.64,146.01,0.99,222.90,192.78,0.99
89,126.79,1,Der,344.01,168.58,1.00,348.67,205.35,1.00
89,126.79,2,Der,263.60,159.88,0.99,272.29,198.73,1.00
89,126.79,3,Der,306.51,169.42,0.99,312.41,205.75,0.99
90,129.41,0,Der,220.44,145.35,0.99,224.31,193.22,0.99
90,129.41,1,Der,344.26,168.41,1.00,348.94,205.07,1.00
90,129.41,2,Der,263.95,159.72,0.99,271.47,199.09,0.99
90,129.41,3,Der,305.91,169.19,0.99,311.98,205.27,0.99
91,110.79,0,Der,344.70,168.22,1.00,349.41,205.25,1.00
91,110.79,1,Der,220.74,145.25,0.99,224.41,194.01,0.99
91,110.79,2,Der,264.82,159.51,0.99,271.68,199.13,0.99
91,110.79,3,Der,305.88,168.78,0.98,311.34,206.11,0.99
92,156.96,0,Der,345.20,167.42,1.00,349.58,205.12,1.00
92,156.96,1,Der,220.39,144.75,0.99,224.07,192.98,0.99
92,156.96,2,Der,265.84,158.80,0.99,272.32,199.27,0.99
92,156.96,3,Der,305.62,168.22,0.98,311.35,205.60,0.99
93,171.60,0,Der,345.44,167.50,1.00,349.96,205.65,1.00
93,171.60,1,Der,221.48,144.30,0.99,225.33,192.73,0.99
93,171.60,2,Der,266.69,158.04,0.99,272.60,198.93,0.99
93,171.60,3,Der,306.57,168.33,0.98,312.32,206.07,0.99
94,151.90,0,Der,346.23,167.51,1.00,351.06,206.33,1.00
94,151.90,1,Der,222.28,143.41,0.99,225.44,191.55,0.99
94,151.90,2,Der,267.84,157.74,0.99,273.23,198.09,0.99
94,151.90,3,Der,306.70,168.06,0.99,313.91,205.12,0.99
95,114.35,0,Der,346.12,168.19,1.00,351.35,206.94,1.00
95,114.35,1,Der,222.64,143.62,0.99,225.75,191.95,0.99
95,114.35,2,Der,268.08,157.11,0.99,273.29,198.90,0.99
95,114.35,3,Der,307.89,167.83,0.99,314.21,207.22,0.99
96,128.88,0,Der,346.39,168.71,1.00,352.11,207.85,1.00
96,128.88,1,Der,269.14,156.29,0.99,274.41,199.12,0.99
96,128.88,2,Der,223.32,143.42,0.99,226.20,192.04,0.99
96,128.88,3,Der,308.35,166.94,0.99,314.94,207.27,0.99
97,143.17,0,Der,346.28,168.63,0.99,352.36,207.88,1.00
97,143.17,1,Der,269.18,155.43,0.99,273.88,198.68,0.99
